date,hour,count,weather_type,temperature,humidity,wind_speed
02/22/2011,13,1,0,2.2,0.55,13.0
02/22/2011,15,2,0,2.2,0.52,11.1
02/22/2011,16,3,0,2.2,0.5,14.8
02/22/2011,17,4,0,1.7,0.5,9.3
02/22/2011,18,6,0,1.1,0.48,18.5
02/22/2011,19,5,0,1.1,0.48,14.8
02/22/2011,20,2,0,0.6,0.48,16.7
02/22/2011,21,2,0,-0.6,0.43,16.7
02/22/2011,22,2,1,-1.1,0.45,16.7
02/23/2011,06,1,1,-3.3,0.58,9.3
02/23/2011,08,5,1,0.0,0.5,5.6
02/23/2011,09,2,2,1.1,0.4,0.0
02/23/2011,11,4,1,3.9,0.36,5.6
02/23/2011,13,2,1,7.2,0.29,7.4
02/23/2011,14,2,0,7.8,0.25,5.6
02/23/2011,15,6,1,7.8,0.25,0.0
02/23/2011,17,6,1,6.7,0.28,5.6
02/23/2011,18,8,1,6.1,0.32,0.0
02/23/2011,19,4,1,3.3,0.57,11.1
02/23/2011,21,3,1,2.8,0.5,0.0
02/23/2011,22,1,1,2.2,0.55,5.6
02/24/2011,08,3,0,3.0,0.7,14.8
02/24/2011,09,4,4,4.4,0.7,18.5
02/24/2011,10,1,4,7.2,0.58,25.9
02/24/2011,11,2,4,9.4,0.52,24.1
02/24/2011,12,4,4,10.0,0.52,20.4
02/24/2011,13,3,4,10.6,0.52,20.4
02/24/2011,14,2,4,11.7,0.48,29.6
02/24/2011,15,1,9,11.0,0.54,25.9
02/24/2011,16,1,9,9.4,0.66,13.0
02/24/2011,17,9,9,8.9,0.8,24.1
02/24/2011,18,2,9,8.0,0.87,27.8
02/24/2011,19,1,9,8.0,0.93,20.4
02/24/2011,20,2,4,8.3,0.86,22.2
02/24/2011,21,2,9,8.3,0.86,18.5
02/25/2011,00,1,9,7.0,1.0,0.0
02/25/2011,01,1,4,7.2,0.93,0.0
02/25/2011,08,2,9,9.0,0.93,13.0
02/25/2011,09,1,4,10.0,0.94,22.2
02/25/2011,11,3,1,17.0,0.77,29.6
02/25/2011,12,2,9,18.0,0.59,31.5
02/25/2011,13,4,1,16.0,0.72,37.0
02/25/2011,14,4,0,16.0,0.45,48.2
02/25/2011,15,1,1,7.8,0.46,59.3
02/25/2011,16,2,0,7.0,0.49,31.5
02/25/2011,17,4,0,6.7,0.49,33.3
02/25/2011,18,9,0,6.1,0.51,29.6
02/25/2011,19,1,0,5.6,0.51,40.7
02/25/2011,22,2,1,3.9,0.5,22.2
02/25/2011,23,1,2,3.3,0.53,13.0
02/26/2011,08,1,4,4.4,0.53,11.1
02/26/2011,11,2,4,6.7,0.47,11.1
02/26/2011,12,2,4,7.8,0.44,16.7
02/26/2011,13,2,4,8.3,0.37,22.2
02/26/2011,15,1,0,9.4,0.44,18.5
02/26/2011,16,1,0,8.9,0.42,14.8
02/26/2011,17,1,0,8.3,0.46,13.0
02/26/2011,18,1,1,7.2,0.49,16.7
02/26/2011,19,4,1,5.6,0.6,11.1
02/27/2011,12,2,0,11.7,0.48,0.0
02/27/2011,14,6,0,14.4,0.44,9.3
02/27/2011,16,3,0,11.7,0.57,13.0
02/27/2011,17,2,0,11.1,0.53,13.0
02/27/2011,20,1,0,10.0,0.61,11.1
02/27/2011,21,1,4,10.0,0.61,7.4
02/27/2011,22,1,4,9.4,0.61,11.1
02/28/2011,08,4,0,11.7,0.86,18.5
02/28/2011,09,2,4,17.2,0.7,33.3
02/28/2011,10,1,4,21.1,0.61,37.0
02/28/2011,12,2,9,19.0,0.64,27.8
02/28/2011,13,1,9,14.0,0.94,14.8
02/28/2011,16,2,9,10.6,1.0,20.4
02/28/2011,17,3,9,14.0,0.94,7.4
02/28/2011,18,3,0,13.3,0.97,11.1
02/28/2011,19,2,9,13.0,0.94,29.6
02/28/2011,20,1,9,11.0,0.94,25.9
02/28/2011,21,2,9,8.3,0.9,27.8
02/28/2011,22,1,4,7.2,0.8,25.9
03/01/2011,08,7,2,2.2,0.55,27.8
03/01/2011,09,1,1,3.3,0.51,18.5
03/01/2011,11,2,1,5.6,0.41,9.3
03/01/2011,12,1,1,6.7,0.4,0.0
03/01/2011,13,3,1,6.7,0.38,9.3
03/01/2011,14,1,1,7.8,0.35,0.0
03/01/2011,15,2,1,7.8,0.35,5.6
03/01/2011,16,3,1,7.8,0.34,5.6
03/01/2011,17,5,1,6.7,0.42,13.0
03/01/2011,18,6,1,6.1,0.49,9.3
03/01/2011,19,2,1,5.6,0.62,5.6
03/01/2011,21,1,2,3.3,0.62,7.4
03/01/2011,22,1,2,2.8,0.67,14.8
03/02/2011,08,3,1,5.0,0.57,20.4
03/02/2011,09,2,1,7.2,0.49,18.5
03/02/2011,10,2,1,7.8,0.56,22.2
03/02/2011,11,1,0,11.1,0.43,13.0
03/02/2011,12,6,1,12.2,0.41,20.4
03/02/2011,13,2,1,16.0,0.25,18.5
03/02/2011,14,3,1,17.8,0.2,27.8
03/02/2011,15,4,1,17.8,0.2,22.2
03/02/2011,16,6,1,16.1,0.23,18.5
03/02/2011,17,11,1,13.9,0.24,33.3
03/02/2011,18,5,1,11.1,0.27,35.2
03/02/2011,19,8,2,9.4,0.28,27.8
03/02/2011,20,1,2,7.8,0.29,31.5
03/02/2011,21,1,2,6.1,0.27,37.0
03/02/2011,23,2,2,3.3,0.29,31.5
03/03/2011,07,1,0,-1.7,0.4,20.4
03/03/2011,08,4,0,-1.1,0.38,18.5
03/03/2011,09,3,0,0.0,0.31,13.0
03/03/2011,10,2,0,0.6,0.31,5.6
03/03/2011,12,1,1,2.2,0.25,5.6
03/03/2011,14,1,0,3.3,0.23,0.0
03/03/2011,15,1,0,4.4,0.23,0.0
03/03/2011,16,2,0,3.9,0.22,0.0
03/03/2011,17,10,0,2.8,0.37,22.2
03/03/2011,18,9,0,1.1,0.42,16.7
03/03/2011,19,2,0,0.6,0.42,5.6
03/03/2011,22,1,4,0.0,0.44,5.6
03/04/2011,01,1,4,0.0,0.73,16.7
03/04/2011,08,3,0,1.7,0.61,9.3
03/04/2011,09,2,0,3.3,0.57,16.7
03/04/2011,11,1,0,6.7,0.43,11.1
03/04/2011,12,3,0,8.3,0.42,14.8
03/04/2011,15,2,0,9.4,0.46,13.0
03/04/2011,16,7,4,8.9,0.5,16.7
03/04/2011,17,7,4,7.8,0.54,20.4
03/04/2011,18,7,0,6.7,0.63,16.7
03/04/2011,19,4,4,6.1,0.68,13.0
03/04/2011,20,2,4,6.1,0.68,14.8
03/04/2011,21,1,0,5.6,0.73,13.0
03/04/2011,22,1,4,5.6,0.76,11.1
03/05/2011,01,4,4,6.1,0.89,13.0
03/05/2011,02,2,4,5.6,0.96,11.1
03/05/2011,09,1,4,8.3,0.93,13.0
03/05/2011,10,1,4,11.1,0.77,14.8
03/05/2011,11,1,4,12.8,0.69,16.7
03/05/2011,12,3,4,13.9,0.67,18.5
03/05/2011,13,2,4,15.0,0.58,18.5
03/05/2011,14,3,4,14.4,0.6,20.4
03/05/2011,16,3,4,15.0,0.58,24.1
03/05/2011,17,2,4,15.0,0.6,22.2
03/05/2011,18,3,4,14.0,0.67,22.2
03/06/2011,01,2,4,11.1,0.83,18.5
03/06/2011,02,1,4,11.7,0.83,20.4
03/06/2011,08,1,9,11.0,1.0,22.2
03/06/2011,11,1,9,12.0,1.0,13.0
03/06/2011,17,1,9,8.0,1.0,20.4
03/06/2011,19,1,9,6.0,1.0,35.2
03/07/2011,08,5,1,2.2,0.64,31.5
03/07/2011,11,2,1,6.1,0.43,27.8
03/07/2011,12,2,1,6.7,0.38,25.9
03/07/2011,13,2,2,7.2,0.37,27.8
03/07/2011,14,2,1,8.3,0.32,25.9
03/07/2011,15,1,1,8.3,0.3,24.1
03/07/2011,16,1,1,8.3,0.28,24.1
03/07/2011,17,9,1,6.7,0.31,14.8
03/07/2011,18,4,0,5.6,0.35,14.8
03/07/2011,19,1,0,6.1,0.34,11.1
03/07/2011,20,4,0,5.0,0.38,14.8
03/07/2011,21,3,0,3.9,0.49,11.1
03/08/2011,07,1,1,1.7,0.59,13.0
03/08/2011,08,4,0,3.9,0.43,11.1
03/08/2011,09,1,4,6.1,0.34,13.0
03/08/2011,10,1,4,8.9,0.25,11.1
03/08/2011,12,2,4,10.0,0.25,7.4
03/08/2011,13,4,4,10.0,0.21,0.0
03/08/2011,14,5,4,9.4,0.18,0.0
03/08/2011,15,3,1,10.0,0.28,11.1
03/08/2011,16,3,1,9.4,0.27,14.8
03/08/2011,17,5,1,8.3,0.27,13.0
03/08/2011,18,6,1,7.8,0.31,7.4
03/08/2011,19,1,1,6.7,0.4,5.6
03/08/2011,20,3,1,6.1,0.47,13.0
03/08/2011,22,1,1,5.0,0.62,13.0
03/09/2011,07,1,4,3.0,0.87,11.1
03/09/2011,08,1,4,4.4,0.86,16.7
03/09/2011,09,3,4,6.0,0.81,14.8
03/09/2011,10,2,4,6.7,0.76,25.9
03/09/2011,12,6,4,7.2,0.76,24.1
03/09/2011,13,2,4,8.3,0.74,20.4
03/09/2011,14,2,4,8.9,0.71,20.4
03/09/2011,15,1,4,9.0,0.71,20.4
03/09/2011,16,2,4,8.3,0.77,20.4
03/09/2011,17,4,4,7.8,0.79,16.7
03/09/2011,18,3,4,7.8,0.79,22.2
03/09/2011,19,6,4,7.2,0.86,13.0
03/09/2011,20,1,4,7.2,0.86,16.7
03/09/2011,23,1,9,7.8,0.96,16.7
03/10/2011,07,1,9,10.0,1.0,18.5
03/10/2011,08,1,9,10.6,1.0,13.0
03/10/2011,09,1,9,11.0,1.0,14.8
03/10/2011,13,1,9,13.0,1.0,20.4
03/10/2011,14,2,9,13.0,1.0,14.8
03/10/2011,15,1,9,12.0,1.0,14.8
03/10/2011,16,2,9,12.0,1.0,18.5
03/10/2011,17,6,4,13.0,1.0,25.9
03/10/2011,19,1,4,13.0,1.0,31.5
03/10/2011,20,2,9,11.0,0.88,31.5
03/10/2011,21,1,9,9.0,0.93,18.5
03/10/2011,22,1,4,8.0,0.93,9.3
03/11/2011,01,1,9,8.0,1.0,7.4
03/11/2011,08,2,4,5.6,0.65,18.5
03/11/2011,09,1,4,6.7,0.6,20.4
03/11/2011,10,2,4,7.2,0.58,20.4
03/11/2011,11,1,4,7.8,0.56,16.7
03/11/2011,12,2,0,8.9,0.54,16.7
03/11/2011,13,5,4,8.9,0.52,24.1
03/11/2011,14,3,4,8.3,0.52,16.7
03/11/2011,15,1,4,8.3,0.5,20.4
03/11/2011,16,4,0,8.3,0.5,14.8
03/11/2011,17,9,0,8.0,0.46,24.1
03/11/2011,18,4,0,7.0,0.49,22.2
03/11/2011,19,6,0,5.6,0.6,11.1
03/11/2011,20,1,4,6.1,0.53,16.7
03/11/2011,21,1,0,5.6,0.55,11.1
03/12/2011,00,2,1,3.3,0.65,13.0
03/12/2011,01,1,2,2.8,0.67,13.0
03/12/2011,02,1,2,3.3,0.65,16.7
03/12/2011,08,1,0,5.0,0.67,7.4
03/12/2011,09,2,0,7.2,0.65,14.8
03/12/2011,11,1,0,7.8,0.56,18.5
03/12/2011,12,1,0,8.9,0.52,24.1
03/12/2011,13,1,0,11.1,0.49,29.6
03/12/2011,14,3,1,12.2,0.43,33.3
03/12/2011,15,4,1,13.9,0.4,29.6
03/12/2011,16,1,1,14.4,0.42,22.2
03/12/2011,17,3,1,12.2,0.53,11.1
03/12/2011,18,6,1,11.7,0.55,5.6
03/12/2011,19,2,2,10.6,0.59,7.4
03/13/2011,00,1,1,9.4,0.66,9.3
03/13/2011,10,4,0,11.7,0.47,16.7
03/13/2011,11,1,0,13.3,0.4,27.8
03/13/2011,13,1,1,14.4,0.37,25.9
03/13/2011,14,2,1,14.4,0.39,20.4
03/13/2011,15,1,1,15.0,0.38,22.2
03/13/2011,16,3,1,13.9,0.4,25.9
03/13/2011,17,2,1,13.0,0.41,24.1
03/13/2011,19,4,1,9.4,0.5,24.1
03/14/2011,03,1,0,4.4,0.63,7.4
03/14/2011,07,1,4,5.0,0.6,0.0
03/14/2011,08,3,4,5.6,0.58,9.3
03/14/2011,09,3,0,7.0,0.53,9.3
03/14/2011,10,3,1,8.3,0.41,16.7
03/14/2011,11,1,0,9.4,0.38,16.7
03/14/2011,13,2,0,10.0,0.36,22.2
03/14/2011,14,2,4,10.0,0.35,0.0
03/14/2011,15,5,0,10.0,0.36,11.1
03/14/2011,16,2,0,11.1,0.34,7.4
03/14/2011,17,11,0,10.0,0.39,13.0
03/14/2011,18,3,0,8.9,0.39,7.4
03/14/2011,19,2,1,8.9,0.42,9.3
03/14/2011,20,4,1,8.3,0.46,14.8
03/14/2011,22,1,0,7.2,0.49,7.4
03/15/2011,07,1,0,2.8,0.79,11.1
03/15/2011,08,6,0,4.4,0.7,5.6
03/15/2011,09,2,4,5.6,0.7,0.0
03/15/2011,12,3,4,8.9,0.5,14.8
03/15/2011,13,3,4,9.4,0.54,18.5
03/15/2011,14,4,4,10.0,0.46,20.4
03/15/2011,15,2,4,10.0,0.43,18.5
03/15/2011,16,4,4,10.0,0.48,22.2
03/15/2011,17,7,4,9.4,0.59,13.0
03/15/2011,18,6,4,8.9,0.63,20.4
03/15/2011,19,3,4,8.3,0.71,22.2
03/15/2011,20,4,4,8.0,0.71,18.5
03/15/2011,21,1,9,7.2,0.82,7.4
03/16/2011,08,3,4,6.7,0.93,11.1
03/16/2011,09,1,4,7.2,0.9,9.3
03/16/2011,11,3,4,9.0,0.82,11.1
03/16/2011,12,2,4,9.0,0.87,11.1
03/16/2011,13,4,4,11.0,0.71,7.4
03/16/2011,14,1,4,10.6,0.8,14.8
03/16/2011,15,4,4,11.1,0.77,16.7
03/16/2011,16,4,4,11.1,0.77,11.1
03/16/2011,17,6,4,13.3,0.53,20.4
03/16/2011,18,7,4,13.3,0.53,14.8
03/16/2011,19,2,4,12.8,0.53,22.2
03/16/2011,20,1,4,12.2,0.55,20.4
03/16/2011,21,2,4,11.7,0.59,18.5
03/16/2011,22,1,4,11.1,0.63,25.9
03/16/2011,23,1,0,10.6,0.66,13.0
03/17/2011,00,1,1,9.0,0.71,11.1
03/17/2011,02,1,2,8.3,0.68,20.4
03/17/2011,07,1,1,6.7,0.76,9.3
03/17/2011,08,5,0,9.4,0.66,9.3
03/17/2011,09,5,0,11.1,0.61,16.7
03/17/2011,10,1,0,12.8,0.55,22.2
03/17/2011,11,3,0,13.3,0.53,18.5
03/17/2011,12,2,1,15.6,0.46,14.8
03/17/2011,13,4,4,16.7,0.43,5.6
03/17/2011,14,6,1,16.1,0.44,7.4
03/17/2011,15,2,1,17.2,0.41,16.7
03/17/2011,16,4,0,16.1,0.48,18.5
03/17/2011,17,12,0,16.1,0.42,13.0
03/17/2011,18,7,4,14.4,0.56,11.1
03/17/2011,19,2,0,13.3,0.57,13.0
03/17/2011,20,2,1,12.2,0.64,14.8
03/17/2011,21,2,1,12.2,0.62,14.8
03/17/2011,22,1,1,10.6,0.68,14.8
03/18/2011,00,2,1,11.7,0.59,18.5
03/18/2011,07,2,0,10.6,0.68,13.0
03/18/2011,08,4,0,12.2,0.66,16.7
03/18/2011,09,1,0,14.4,0.62,14.8
03/18/2011,11,2,0,18.3,0.5,18.5
03/18/2011,12,2,4,18.9,0.5,24.1
03/18/2011,13,5,0,23.3,0.41,18.5
03/18/2011,14,3,0,24.4,0.38,16.7
03/18/2011,15,7,4,25.0,0.39,24.1
03/18/2011,16,8,0,25.0,0.39,18.5
03/18/2011,17,9,0,26.1,0.36,22.2
03/18/2011,18,3,1,25.0,0.39,11.1
03/18/2011,19,1,0,23.9,0.43,9.3
03/18/2011,20,1,0,22.2,0.46,9.3
03/18/2011,21,5,0,21.7,0.47,7.4
03/19/2011,00,3,4,20.6,0.54,16.7
03/19/2011,03,1,4,17.8,0.41,22.2
03/19/2011,10,1,1,13.3,0.39,27.8
03/19/2011,12,2,1,14.4,0.33,27.8
03/19/2011,13,1,1,16.1,0.34,31.5
03/19/2011,14,4,1,15.6,0.33,33.3
03/19/2011,15,3,0,16.1,0.3,27.8
03/19/2011,16,4,1,16.1,0.32,25.9
03/19/2011,17,2,1,15.0,0.32,22.2
03/20/2011,00,2,1,8.3,0.5,27.8
03/20/2011,03,1,0,5.0,0.55,16.7
03/20/2011,10,1,4,6.7,0.45,0.0
03/20/2011,11,2,0,7.8,0.4,7.4
03/20/2011,12,1,0,8.9,0.39,7.4
03/20/2011,13,4,0,10.0,0.35,7.4
03/20/2011,14,2,0,10.6,0.32,5.6
03/20/2011,15,8,1,11.1,0.32,5.6
03/20/2011,17,2,1,11.1,0.34,18.5
03/20/2011,20,2,0,8.9,0.46,18.5
03/20/2011,22,3,4,8.3,0.54,22.2
03/21/2011,08,1,9,6.0,0.87,27.8
03/21/2011,09,1,4,7.8,0.83,22.2
03/21/2011,12,1,4,13.3,0.75,16.7
03/21/2011,13,3,4,15.6,0.67,14.8
03/21/2011,14,1,4,17.8,0.63,14.8
03/21/2011,15,2,4,18.9,0.6,14.8
03/21/2011,16,6,4,18.3,0.63,18.5
03/21/2011,17,10,4,18.0,0.64,16.7
03/21/2011,18,5,4,17.2,0.7,14.8
03/21/2011,19,6,0,20.0,0.59,27.8
03/21/2011,20,1,0,18.9,0.65,13.0
03/21/2011,22,2,1,14.4,0.87,14.8
03/21/2011,23,2,0,13.9,0.89,5.6
03/22/2011,00,1,1,13.9,0.87,13.0
03/22/2011,08,3,4,11.1,0.57,20.4
03/22/2011,09,2,4,11.0,0.58,31.5
03/22/2011,10,1,4,12.8,0.55,20.4
03/22/2011,12,2,0,14.4,0.47,16.7
03/22/2011,13,2,0,15.6,0.47,14.8
03/22/2011,14,3,1,16.1,0.42,22.2
03/22/2011,16,4,0,16.1,0.41,7.4
03/22/2011,17,8,0,15.6,0.42,7.4
03/22/2011,18,5,0,15.0,0.46,5.6
03/22/2011,19,6,4,13.3,0.53,16.7
03/22/2011,20,1,4,12.8,0.55,24.1
03/22/2011,21,2,4,11.7,0.57,18.5
03/22/2011,22,2,4,11.1,0.57,16.7
03/22/2011,23,1,4,10.6,0.59,16.7
03/23/2011,08,1,4,7.0,0.87,13.0
03/23/2011,09,1,4,7.2,0.82,16.7
03/23/2011,10,2,4,7.8,0.83,18.5
03/23/2011,11,4,4,8.0,0.81,18.5
03/23/2011,12,3,4,8.3,0.86,14.8
03/23/2011,13,4,9,8.3,0.86,9.3
03/23/2011,15,3,4,10.0,0.83,13.0
03/23/2011,16,3,4,10.0,0.82,14.8
03/23/2011,17,12,4,10.6,0.8,14.8
03/23/2011,18,9,4,10.0,0.83,16.7
03/23/2011,19,3,9,10.0,0.82,5.6
03/23/2011,21,1,7,8.0,0.93,29.6
03/24/2011,01,1,4,7.0,0.93,14.8
03/24/2011,07,1,9,4.0,1.0,18.5
03/24/2011,08,1,9,4.0,1.0,20.4
03/24/2011,11,3,4,5.6,0.82,20.4
03/24/2011,12,4,4,5.6,0.73,22.2
03/24/2011,13,1,4,7.0,0.66,18.5
03/24/2011,14,2,4,6.1,0.68,9.3
03/24/2011,15,2,4,6.1,0.68,16.7
03/24/2011,16,4,4,6.1,0.65,14.8
03/24/2011,17,14,4,6.1,0.68,14.8
03/24/2011,18,4,4,6.1,0.6,20.4
03/24/2011,19,4,0,5.6,0.6,25.9
03/24/2011,20,1,0,5.0,0.62,18.5
03/24/2011,21,1,1,3.9,0.65,14.8
03/24/2011,23,1,1,3.3,0.62,13.0
03/25/2011,01,1,2,1.1,0.7,11.1
03/25/2011,07,1,1,0.6,0.64,24.1
03/25/2011,08,4,1,1.7,0.54,18.5
03/25/2011,09,2,0,2.8,0.5,20.4
03/25/2011,10,1,0,3.9,0.5,11.1
03/25/2011,11,1,0,5.6,0.47,18.5
03/25/2011,12,4,0,7.2,0.42,16.7
03/25/2011,13,4,0,7.2,0.39,13.0
03/25/2011,14,3,0,8.9,0.32,22.2
03/25/2011,15,4,4,8.3,0.36,16.7
03/25/2011,16,5,4,7.8,0.34,20.4
03/25/2011,17,6,4,6.7,0.37,24.1
03/25/2011,18,2,0,6.1,0.38,16.7
03/25/2011,19,2,4,6.1,0.37,18.5
03/26/2011,09,4,1,3.3,0.41,9.3
03/26/2011,10,1,1,3.9,0.41,11.1
03/26/2011,12,3,0,6.1,0.37,13.0
03/26/2011,13,1,0,6.7,0.35,14.8
03/26/2011,14,1,1,7.8,0.3,14.8
03/26/2011,15,4,1,7.8,0.29,13.0
03/26/2011,16,4,0,7.8,0.23,13.0
03/26/2011,17,1,0,7.2,0.25,14.8
03/26/2011,23,1,4,4.4,0.43,18.5
03/27/2011,09,2,0,1.7,0.59,9.3
03/27/2011,10,3,4,2.2,0.57,14.8
03/27/2011,11,1,4,3.3,0.47,11.1
03/27/2011,13,2,0,5.6,0.4,14.8
03/27/2011,14,3,0,7.2,0.36,11.1
03/27/2011,15,1,0,7.2,0.37,18.5
03/27/2011,16,2,1,7.8,0.35,11.1
03/27/2011,17,1,1,7.2,0.31,16.7
03/27/2011,18,2,1,6.1,0.32,13.0
03/28/2011,03,1,0,1.1,0.42,11.1
03/28/2011,09,2,4,1.7,0.34,18.5
03/28/2011,10,1,4,2.0,0.33,14.8
03/28/2011,12,4,4,4.4,0.26,7.4
03/28/2011,13,3,4,6.1,0.24,14.8
03/28/2011,14,3,0,7.2,0.23,14.8
03/28/2011,15,2,1,7.2,0.25,18.5
03/28/2011,16,2,1,8.3,0.23,14.8
03/28/2011,17,6,1,8.3,0.22,20.4
03/28/2011,18,5,1,7.2,0.21,18.5
03/28/2011,19,5,2,6.1,0.23,9.3
03/28/2011,21,1,2,6.7,0.21,9.3
03/28/2011,23,1,2,5.0,0.24,20.4
03/29/2011,07,1,1,2.2,0.41,24.1
03/29/2011,08,4,1,3.3,0.36,24.1
03/29/2011,09,2,0,5.0,0.28,25.9
03/29/2011,10,1,0,6.1,0.25,20.4
03/29/2011,11,2,4,7.8,0.25,25.9
03/29/2011,12,1,0,8.3,0.25,11.1
03/29/2011,14,1,1,9.4,0.25,16.7
03/29/2011,15,4,1,10.0,0.25,14.8
03/29/2011,16,6,1,10.0,0.23,11.1
03/29/2011,17,9,1,10.6,0.21,9.3
03/29/2011,18,6,1,9.4,0.22,5.6
03/29/2011,19,5,0,8.3,0.23,13.0
03/29/2011,20,1,0,8.9,0.22,5.6
03/29/2011,21,3,0,7.8,0.42,0.0
03/29/2011,22,1,0,7.8,0.5,0.0
03/29/2011,23,2,4,7.2,0.56,7.4
03/30/2011,00,1,4,6.7,0.58,0.0
03/30/2011,12,4,4,8.3,0.46,11.1
03/30/2011,13,2,4,8.9,0.46,14.8
03/30/2011,14,1,4,9.0,0.46,20.4
03/30/2011,15,1,6,6.0,0.7,29.6
03/30/2011,17,5,9,4.4,0.89,5.6
03/30/2011,18,5,9,4.0,0.93,0.0
03/30/2011,19,6,9,4.0,0.93,11.1
03/31/2011,06,1,9,3.0,0.93,14.8
03/31/2011,08,2,9,3.0,0.93,14.8
03/31/2011,09,1,4,4.4,0.89,16.7
03/31/2011,10,2,9,4.0,0.93,16.7
03/31/2011,11,2,9,5.0,0.93,14.8
03/31/2011,12,1,9,5.0,0.93,13.0
03/31/2011,13,3,9,5.0,0.93,7.4
03/31/2011,14,3,9,6.0,0.87,9.3
03/31/2011,15,2,9,6.0,0.87,14.8
03/31/2011,16,4,9,6.0,0.87,20.4
03/31/2011,17,4,4,5.6,0.89,11.1
03/31/2011,18,8,4,5.6,0.92,14.8
03/31/2011,19,2,4,6.0,0.87,9.3
03/31/2011,20,2,4,6.0,0.87,14.8
03/31/2011,21,1,9,5.0,0.93,14.8
03/31/2011,23,1,9,5.0,0.96,14.8
04/01/2011,01,1,9,4.0,1.0,11.1
04/01/2011,08,1,4,4.4,0.86,16.7
04/01/2011,09,5,4,5.0,0.81,13.0
04/01/2011,11,2,0,7.0,0.66,18.5
04/01/2011,12,3,0,8.3,0.54,24.1
04/01/2011,13,5,0,8.9,0.5,24.1
04/01/2011,14,1,4,8.9,0.48,24.1
04/01/2011,15,2,0,9.4,0.44,31.5
04/01/2011,16,4,0,8.0,0.46,27.8
04/01/2011,17,10,0,8.9,0.46,29.6
04/01/2011,18,11,0,8.3,0.46,22.2
04/01/2011,19,6,0,7.8,0.5,22.2
04/01/2011,20,1,0,7.2,0.53,13.0
04/01/2011,21,1,1,6.7,0.55,9.3
04/01/2011,22,3,0,6.1,0.58,11.1
04/02/2011,00,1,4,5.6,0.62,0.0
04/02/2011,01,2,0,3.9,0.67,9.3
04/02/2011,02,2,1,2.8,0.79,9.3
04/02/2011,11,5,4,10.6,0.48,11.1
04/02/2011,12,5,9,7.8,0.68,27.8
04/02/2011,14,2,9,10.0,0.59,44.4
04/02/2011,15,6,9,6.0,0.81,35.2
04/02/2011,16,3,1,10.0,0.61,22.2
04/02/2011,18,5,1,10.0,0.52,13.0
04/02/2011,19,1,1,8.9,0.54,24.1
04/02/2011,21,1,2,7.2,0.6,16.7
04/03/2011,02,1,2,4.4,0.7,9.3
04/03/2011,08,2,1,8.3,0.56,11.1
04/03/2011,10,5,1,11.1,0.43,27.8
04/03/2011,11,6,1,11.7,0.41,16.7
04/03/2011,12,2,1,13.3,0.37,18.5
04/03/2011,13,2,0,13.3,0.33,20.4
04/03/2011,16,4,4,14.4,0.3,13.0
04/03/2011,17,3,4,14.4,0.28,9.3
04/03/2011,18,1,4,13.9,0.3,0.0
04/03/2011,19,1,4,12.2,0.43,13.0
04/03/2011,20,1,4,13.3,0.36,0.0
04/03/2011,22,1,4,12.0,0.44,14.8
04/03/2011,23,1,0,10.6,0.5,5.6
04/04/2011,07,3,4,12.8,0.57,16.7
04/04/2011,08,4,4,13.9,0.55,20.4
04/04/2011,09,1,4,16.1,0.5,25.9
04/04/2011,10,2,4,17.8,0.45,24.1
04/04/2011,11,2,0,20.6,0.4,25.9
04/04/2011,12,6,0,22.8,0.35,31.5
04/04/2011,13,2,0,25.0,0.33,22.2
04/04/2011,14,2,4,27.8,0.26,33.3
04/04/2011,15,4,0,28.9,0.24,37.0
04/04/2011,16,1,0,28.9,0.22,35.2
04/04/2011,17,8,0,28.3,0.23,40.7
04/04/2011,18,4,4,27.2,0.23,33.3
04/04/2011,19,5,0,26.1,0.25,31.5
04/04/2011,20,6,4,26.1,0.25,37.0
04/04/2011,21,1,4,25.6,0.3,29.6
04/04/2011,23,1,4,23.3,0.45,14.8
04/05/2011,01,1,9,21.7,0.57,27.8
04/05/2011,02,1,4,17.8,0.75,22.2
04/05/2011,07,1,4,15.0,0.88,22.2
04/05/2011,08,4,4,16.0,0.82,14.8
04/05/2011,12,1,4,7.0,0.81,27.8
04/05/2011,13,3,4,8.0,0.71,25.9
04/05/2011,14,5,4,9.4,0.56,33.3
04/05/2011,15,1,0,10.6,0.46,31.5
04/05/2011,16,4,0,10.0,0.46,27.8
04/05/2011,17,11,0,11.7,0.4,27.8
04/05/2011,18,8,0,10.0,0.39,33.3
04/05/2011,19,4,0,8.9,0.42,20.4
04/05/2011,20,3,0,8.3,0.44,18.5
04/05/2011,21,1,1,7.8,0.46,35.2
04/05/2011,23,1,0,6.1,0.49,18.5
04/06/2011,00,1,0,5.6,0.51,7.4
04/06/2011,01,1,0,4.4,0.6,9.3
04/06/2011,07,2,1,4.4,0.63,7.4
04/06/2011,08,6,1,6.7,0.63,14.8
04/06/2011,10,2,2,11.1,0.38,25.9
04/06/2011,11,3,1,12.2,0.38,25.9
04/06/2011,12,3,1,13.3,0.4,16.7
04/06/2011,13,7,1,13.9,0.39,33.3
04/06/2011,14,6,1,16.1,0.34,27.8
04/06/2011,15,2,1,16.7,0.32,22.2
04/06/2011,16,2,1,17.8,0.29,27.8
04/06/2011,17,13,1,17.2,0.31,29.6
04/06/2011,18,8,1,17.2,0.3,24.1
04/06/2011,19,7,1,16.1,0.32,20.4
